Municipal	County	State	F_year	AR001_001	AR001_002	AR001_003	AR001_004	AR001_005	AR001_006	AR001_007	AR001_008
Cohasset	Norfolk	MA	2003	$1,493,544,250.00	$0.00	$89,720,101.00	$6,419,700.00	$13,129,372.00	$1,602,813,423.00	93.2	6.8
Cohasset	Norfolk	MA	2004	$1,615,732,879.00	$0.00	$93,748,588.00	$6,707,700.00	$14,071,952.00	$1,730,261,119.00	93.4	6.6
Cohasset	Norfolk	MA	2005	$1,940,704,632.00	$0.00	$124,727,995.00	$8,488,100.00	$12,228,462.00	$2,086,149,189.00	93	7
Cohasset	Norfolk	MA	2006	$2,026,040,247.00	$0.00	$126,445,894.00	$8,501,300.00	$12,159,982.00	$2,173,147,423.00	93.2	6.8
Cohasset	Norfolk	MA	2007	$2,167,447,677.00	$0.00	$136,912,204.00	$7,685,900.00	$11,984,202.00	$2,324,029,983.00	93.3	6.7
Cohasset	Norfolk	MA	2008	$2,238,249,282.00	$0.00	$139,764,272.00	$9,809,100.00	$15,297,550.00	$2,403,120,204.00	93.1	6.9
Cohasset	Norfolk	MA	2009	$2,285,017,876.00	$0.00	$142,386,023.00	$9,809,100.00	$17,961,230.00	$2,455,174,229.00	93.1	6.9
Cohasset	Norfolk	MA	2010	$2,265,856,922.00	$0.00	$144,324,020.00	$9,809,100.00	$18,749,710.00	$2,438,739,752.00	92.9	7.1
Cohasset	Norfolk	MA	2011	$2,260,416,269.00	$0.00	$147,290,135.00	$10,439,000.00	$22,156,220.00	$2,440,301,624.00	92.6	7.4
Cohasset	Norfolk	MA	2012	$2,289,907,980.00	$0.00	$152,768,381.00	$468,500.00	$22,610,360.00	$2,465,755,221.00	92.9	7.1
Cohasset	Norfolk	MA	2013	$2,344,387,276.00	$0.00	$153,133,804.00	$526,500.00	$23,478,670.00	$2,521,526,250.00	93	7
Dedham	Norfolk	MA	2003	$1,866,572,800.00	$0.00	$413,919,400.00	$30,495,400.00	$85,760,010.00	$2,396,747,610.00	77.9	22.1
Dedham	Norfolk	MA	2004	$2,812,113,841.00	$0.00	$487,540,659.00	$33,610,700.00	$113,011,310.00	$3,446,276,510.00	81.6	18.4
Dedham	Norfolk	MA	2005	$3,004,845,701.00	$0.00	$498,017,799.00	$32,423,500.00	$121,106,920.00	$3,656,393,920.00	82.2	17.8
Dedham	Norfolk	MA	2006	$3,185,636,525.00	$0.00	$512,687,475.00	$33,556,300.00	$116,639,530.00	$3,848,519,830.00	82.8	17.2
Dedham	Norfolk	MA	2007	$3,556,431,280.00	$0.00	$542,931,020.00	$41,240,700.00	$113,549,940.00	$4,254,152,940.00	83.6	16.4
Dedham	Norfolk	MA	2008	$3,351,352,480.00	$0.00	$571,042,620.00	$38,059,800.00	$117,387,370.00	$4,077,842,270.00	82.2	17.8
Dedham	Norfolk	MA	2009	$3,340,893,561.00	$0.00	$577,925,139.00	$35,523,600.00	$118,048,860.00	$4,072,391,160.00	82	18
Dedham	Norfolk	MA	2010	$3,239,639,379.00	$0.00	$607,473,987.00	$44,401,980.00	$114,363,740.00	$4,005,879,086.00	80.9	19.1
Dedham	Norfolk	MA	2011	$3,206,406,499.00	$0.00	$650,558,181.00	$39,420,220.00	$123,811,820.00	$4,020,196,720.00	79.8	20.2
Dedham	Norfolk	MA	2012	$3,109,065,167.00	$0.00	$656,519,213.00	$39,588,320.00	$127,147,780.00	$3,932,320,480.00	79.1	20.9
Dedham	Norfolk	MA	2013	$3,134,309,527.00	$0.00	$658,879,273.00	$40,010,900.00	$120,007,710.00	$3,953,207,410.00	79.3	20.7
Dover	Norfolk	MA	2003	$1,686,664,646.00	$0.00	$13,249,607.00	$4,137,135.00	$14,460,040.00	$1,718,511,428.00	98.1	1.9
Dover	Norfolk	MA	2004	$1,894,936,777.00	$0.00	$15,562,210.00	$4,585,250.00	$17,099,710.00	$1,932,183,947.00	98.1	1.9
Dover	Norfolk	MA	2005	$2,171,331,802.00	$0.00	$17,683,007.00	$4,959,790.00	$18,293,400.00	$2,212,267,999.00	98.1	1.9
Dover	Norfolk	MA	2006	$2,267,681,005.00	$0.00	$19,887,428.00	$6,446,235.00	$17,914,960.00	$2,311,929,628.00	98.1	1.9
Dover	Norfolk	MA	2007	$2,324,754,119.00	$0.00	$19,842,537.00	$6,416,360.00	$18,611,570.00	$2,369,624,586.00	98.1	1.9
Dover	Norfolk	MA	2008	$2,295,674,871.00	$0.00	$20,097,836.00	$7,435,100.00	$25,157,970.00	$2,348,365,777.00	97.8	2.2
Dover	Norfolk	MA	2009	$2,359,891,583.00	$0.00	$16,699,408.00	$7,324,800.00	$31,492,880.00	$2,415,408,671.00	97.7	2.3
Dover	Norfolk	MA	2010	$2,233,599,387.00	$0.00	$17,358,276.00	$7,372,900.00	$33,290,340.00	$2,291,620,903.00	97.5	2.5
Dover	Norfolk	MA	2011	$2,145,897,724.00	$0.00	$16,262,793.00	$7,133,800.00	$34,661,320.00	$2,203,955,637.00	97.4	2.6
Dover	Norfolk	MA	2012	$2,163,981,424.00	$0.00	$15,699,050.00	$7,123,400.00	$34,701,110.00	$2,221,504,984.00	97.4	2.6
Dover	Norfolk	MA	2013	$2,079,899,977.00	$0.00	$15,898,975.00	$6,981,900.00	$34,663,680.00	$2,137,444,532.00	97.3	2.7
Foxborough	Norfolk	MA	2003	$1,280,843,571.00	$0.00	$229,955,726.00	$58,404,543.00	$38,963,830.00	$1,608,167,670.00	79.6	20.4
Foxborough	Norfolk	MA	2004	$1,667,828,804.00	$0.00	$338,485,936.00	$72,779,600.00	$44,531,050.00	$2,123,625,390.00	78.5	21.5
Foxborough	Norfolk	MA	2005	$1,737,415,580.00	$0.00	$337,545,460.00	$72,984,300.00	$56,774,650.00	$2,204,719,990.00	78.8	21.2
Foxborough	Norfolk	MA	2006	$2,010,657,563.00	$0.00	$371,667,469.00	$74,513,400.00	$56,018,090.00	$2,512,856,522.00	80	20
Foxborough	Norfolk	MA	2007	$2,159,820,329.00	$0.00	$436,666,111.00	$82,511,300.00	$59,601,450.00	$2,738,599,190.00	78.9	21.1
Foxborough	Norfolk	MA	2008	$2,100,175,015.00	$0.00	$432,516,525.00	$82,073,500.00	$66,368,340.00	$2,681,133,380.00	78.3	21.7
Foxborough	Norfolk	MA	2009	$2,076,563,832.00	$0.00	$503,179,568.00	$82,496,000.00	$71,593,300.00	$2,733,832,700.00	76	24
Foxborough	Norfolk	MA	2010	$2,031,070,206.00	$0.00	$608,528,294.00	$64,756,600.00	$85,431,150.00	$2,789,786,250.00	72.8	27.2
Foxborough	Norfolk	MA	2011	$1,982,409,037.00	$0.00	$537,738,063.00	$62,161,100.00	$91,179,960.00	$2,673,488,160.00	74.2	25.8
Foxborough	Norfolk	MA	2012	$1,931,546,888.00	$0.00	$511,097,212.00	$59,446,100.00	$94,868,460.00	$2,596,958,660.00	74.4	25.6
Foxborough	Norfolk	MA	2013	$1,933,003,724.00	$0.00	$512,277,176.00	$59,161,400.00	$99,690,510.00	$2,604,132,810.00	74.2	25.8
Franklin	Norfolk	MA	2003	$2,639,992,672.00	$0.00	$220,713,931.00	$428,964,600.00	$70,053,840.00	$3,359,725,043.00	78.6	21.4
Franklin	Norfolk	MA	2004	$2,707,210,637.00	$0.00	$226,208,241.00	$446,278,100.00	$91,641,040.00	$3,471,338,018.00	78	22
Franklin	Norfolk	MA	2005	$3,451,647,265.00	$0.00	$326,981,202.00	$522,325,600.00	$83,887,350.00	$4,384,841,417.00	78.7	21.3
Franklin	Norfolk	MA	2006	$3,756,711,515.00	$0.00	$339,775,976.00	$528,461,000.00	$90,055,530.00	$4,715,004,021.00	79.7	20.3
Franklin	Norfolk	MA	2007	$3,991,846,715.00	$0.00	$347,227,194.00	$527,204,100.00	$125,558,860.00	$4,991,836,869.00	80	20
Franklin	Norfolk	MA	2008	$3,768,434,349.00	$0.00	$356,742,088.00	$525,145,270.00	$101,661,910.00	$4,751,983,617.00	79.3	20.7
Franklin	Norfolk	MA	2009	$3,536,563,074.00	$0.00	$347,851,538.00	$517,805,150.00	$122,436,070.00	$4,524,655,832.00	78.2	21.8
Franklin	Norfolk	MA	2010	$3,399,580,062.00	$0.00	$333,182,926.00	$489,851,380.00	$132,142,780.00	$4,354,757,148.00	78.1	21.9
Franklin	Norfolk	MA	2011	$3,328,919,630.00	$0.00	$310,222,034.00	$437,809,300.00	$115,345,280.00	$4,192,296,244.00	79.4	20.6
Franklin	Norfolk	MA	2012	$3,255,806,450.00	$0.00	$308,003,593.00	$410,483,000.00	$134,461,850.00	$4,108,754,893.00	79.2	20.8
Franklin	Norfolk	MA	2013	$3,217,480,235.00	$0.00	$309,624,420.00	$407,055,540.00	$144,635,680.00	$4,078,795,875.00	78.9	21.1
Holbrook	Norfolk	MA	2003	$712,720,492.00	$0.00	$57,113,648.00	$47,422,200.00	$20,091,560.00	$837,347,900.00	85.1	14.9
Holbrook	Norfolk	MA	2004	$860,181,321.00	$0.00	$64,808,119.00	$53,919,600.00	$21,007,025.00	$999,916,065.00	86	14
Holbrook	Norfolk	MA	2005	$984,208,955.00	$0.00	$63,846,485.00	$53,849,300.00	$20,485,222.00	$1,122,389,962.00	87.7	12.3
Holbrook	Norfolk	MA	2006	$1,088,376,217.00	$0.00	$74,036,647.00	$58,979,000.00	$21,084,497.00	$1,242,476,361.00	87.6	12.4
Holbrook	Norfolk	MA	2007	$1,148,990,999.00	$0.00	$80,161,101.00	$59,950,900.00	$21,088,393.00	$1,310,191,393.00	87.7	12.3
Holbrook	Norfolk	MA	2008	$1,098,499,387.00	$0.00	$82,114,313.00	$59,249,600.00	$22,011,316.00	$1,261,874,616.00	87.1	12.9
Holbrook	Norfolk	MA	2009	$1,020,721,514.00	$0.00	$84,920,086.00	$61,151,800.00	$24,957,369.00	$1,191,750,769.00	85.6	14.4
Holbrook	Norfolk	MA	2010	$932,473,496.00	$0.00	$78,882,704.00	$59,173,500.00	$24,946,345.00	$1,095,476,045.00	85.1	14.9
Holbrook	Norfolk	MA	2011	$875,514,498.00	$0.00	$73,507,702.00	$55,315,600.00	$26,611,971.00	$1,030,949,771.00	84.9	15.1
Holbrook	Norfolk	MA	2012	$853,592,471.00	$0.00	$72,007,729.00	$53,128,600.00	$28,314,645.00	$1,007,043,445.00	84.8	15.2
Holbrook	Norfolk	MA	2013	$857,184,834.00	$0.00	$72,389,766.00	$49,871,900.00	$32,432,853.00	$1,011,879,353.00	84.7	15.3
Medfield	Norfolk	MA	2003	$1,394,860,000.00	$3,832,050.00	$41,033,250.00	$32,312,750.00	$15,691,487.00	$1,487,729,537.00	94	6
Medfield	Norfolk	MA	2004	$1,903,413,150.00	$4,674,100.00	$49,668,050.00	$35,915,550.00	$19,850,319.00	$2,013,521,169.00	94.8	5.2
Medfield	Norfolk	MA	2005	$2,024,015,900.00	$4,514,200.00	$51,019,750.00	$36,045,750.00	$19,444,745.00	$2,135,040,345.00	95	5
Medfield	Norfolk	MA	2006	$2,138,542,555.00	$0.00	$54,540,576.00	$26,113,700.00	$19,877,280.00	$2,239,074,111.00	95.5	4.5
Medfield	Norfolk	MA	2007	$2,312,714,604.00	$0.00	$62,742,696.00	$25,374,300.00	$20,201,330.00	$2,421,032,930.00	95.5	4.5
Medfield	Norfolk	MA	2008	$2,237,692,793.00	$0.00	$65,640,407.00	$26,088,100.00	$21,731,890.00	$2,351,153,190.00	95.2	4.8
Medfield	Norfolk	MA	2009	$2,179,652,686.00	$0.00	$66,794,464.00	$26,063,900.00	$29,371,000.00	$2,301,882,050.00	94.7	5.3
Medfield	Norfolk	MA	2010	$2,164,473,796.00	$0.00	$68,487,743.00	$26,770,900.00	$32,161,700.00	$2,291,894,139.00	94.4	5.6
Medfield	Norfolk	MA	2011	$2,117,748,105.00	$0.00	$67,705,845.00	$27,214,700.00	$33,440,500.00	$2,246,109,150.00	94.3	5.7
Medfield	Norfolk	MA	2012	$2,107,531,401.00	$0.00	$68,446,270.00	$27,007,200.00	$33,143,800.00	$2,236,128,671.00	94.2	5.8
Medfield	Norfolk	MA	2013	$2,123,142,245.00	$0.00	$71,383,304.00	$27,346,500.00	$32,381,600.00	$2,254,253,649.00	94.2	5.8
Medway	Norfolk	MA	2003	$1,214,900,612.00	$0.00	$46,271,858.00	$64,366,460.00	$46,753,670.00	$1,372,292,600.00	88.5	11.5
Medway	Norfolk	MA	2004	$1,228,897,212.00	$0.00	$46,346,658.00	$68,530,850.00	$46,356,820.00	$1,390,131,540.00	88.4	11.6
Medway	Norfolk	MA	2005	$1,364,044,955.00	$0.00	$50,840,885.00	$75,309,849.00	$53,507,630.00	$1,543,703,319.00	88.4	11.6
Medway	Norfolk	MA	2006	$1,609,275,319.00	$0.00	$69,733,911.00	$70,213,200.00	$52,235,340.00	$1,801,457,770.00	89.3	10.7
Medway	Norfolk	MA	2007	$1,630,436,378.00	$0.00	$70,263,152.00	$68,274,650.00	$54,190,080.00	$1,823,164,260.00	89.4	10.6
Medway	Norfolk	MA	2008	$1,571,398,499.00	$0.00	$67,269,971.00	$66,194,350.00	$53,415,700.00	$1,758,278,520.00	89.4	10.6
Medway	Norfolk	MA	2009	$1,517,440,452.00	$0.00	$69,641,668.00	$61,856,000.00	$64,267,800.00	$1,713,205,920.00	88.6	11.4
Medway	Norfolk	MA	2010	$1,440,202,396.00	$0.00	$69,724,264.00	$58,501,900.00	$70,217,580.00	$1,638,646,140.00	87.9	12.1
Medway	Norfolk	MA	2011	$1,403,286,039.00	$0.00	$69,823,422.00	$58,478,209.00	$74,425,650.00	$1,606,013,320.00	87.4	12.6
Medway	Norfolk	MA	2012	$1,406,575,503.00	$0.00	$72,646,525.00	$56,113,449.00	$89,526,950.00	$1,624,862,427.00	86.6	13.4
Medway	Norfolk	MA	2013	$1,378,213,722.00	$0.00	$71,564,752.00	$55,460,341.00	$89,412,250.00	$1,594,651,065.00	86.4	13.6
Millis	Norfolk	MA	2003	$621,581,048.00	$0.00	$47,092,132.00	$13,997,220.00	$11,780,560.00	$694,450,960.00	89.5	10.5
Millis	Norfolk	MA	2004	$627,488,968.00	$0.00	$46,070,912.00	$13,979,620.00	$13,296,630.00	$700,836,130.00	89.5	10.5
Millis	Norfolk	MA	2005	$905,718,445.00	$0.00	$52,761,795.00	$15,823,160.00	$14,845,760.00	$989,149,160.00	91.6	8.4
Millis	Norfolk	MA	2006	$938,311,694.00	$0.00	$53,232,866.00	$16,008,240.00	$15,050,610.00	$1,022,603,410.00	91.8	8.2
Millis	Norfolk	MA	2007	$988,224,078.00	$0.00	$58,415,202.00	$17,067,120.00	$15,498,610.00	$1,079,205,010.00	91.6	8.4
